category,system_code,system_name,symptom_code,symptom_name,rule_code,judge_name,ttas_degree,nhi_degree
非外傷,A13,一般和其他,A1313,檢驗/檢查結果異常,A131308,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,A13,一般和其他,A1313,檢驗/檢查結果異常,A131304,發燒(免疫功能缺陷),2,2
非外傷,A13,一般和其他,A1313,檢驗/檢查結果異常,A131309,發燒(看起來有病容),3,3
非外傷,A13,一般和其他,A1313,檢驗/檢查結果異常,A131312,發燒(看起來無病容),4,4
非外傷,A13,一般和其他,A1303,高血糖,A130309,>324mg/dl，伴隨任一症狀(呼吸困難、脫水、虛弱),2,2
非外傷,A13,一般和其他,A1303,高血糖,A130304,中度呼吸窘迫(＜92%),2,2
非外傷,A13,一般和其他,A1303,高血糖,A130302,休克,1,1
非外傷,A13,一般和其他,A1303,高血糖,A130305,血行動力循環不足,2,2
非外傷,A13,一般和其他,A1303,高血糖,A130311,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,A13,一般和其他,A1303,高血糖,A130301,重度呼吸窘迫(＜90%),1,1
非外傷,A13,一般和其他,A1303,高血糖,A130303,無意識(GCS3-8),1,1
非外傷,A13,一般和其他,A1303,高血糖,A130307,發燒(免疫功能缺陷),2,2
非外傷,A13,一般和其他,A1303,高血糖,A130312,發燒(看起來有病容),3,3
非外傷,A13,一般和其他,A1303,高血糖,A130308,發燒疑似敗血症，伴隨任一徵象(中度呼吸窘迫、血行動力循環不足或意識程度改變)及SIRS的條件≧3,2,2
非外傷,A13,一般和其他,A1303,高血糖,A130306,意識程度改變(GCS9-13),2,2
非外傷,A13,一般和其他,A1303,高血糖,A130310,輕度呼吸窘迫(92-94%),3,3
非外傷,A13,一般和其他,A1304,低血糖,A130409,＜60mg/dl，伴隨任一症狀(混亂、冒汗、虛弱、顫抖),2,2
非外傷,A13,一般和其他,A1304,低血糖,A130413,＜60mg/dl，無症狀,3,3
非外傷,A13,一般和其他,A1304,低血糖,A130404,中度呼吸窘迫(＜92%),2,2
非外傷,A13,一般和其他,A1304,低血糖,A130402,休克,1,1
非外傷,A13,一般和其他,A1304,低血糖,A130405,血行動力循環不足,2,2
非外傷,A13,一般和其他,A1304,低血糖,A130411,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,A13,一般和其他,A1304,低血糖,A130401,重度呼吸窘迫(＜90%),1,1
非外傷,A13,一般和其他,A1304,低血糖,A130403,無意識(GCS3-8),1,1
非外傷,A13,一般和其他,A1304,低血糖,A130407,發燒(免疫功能缺陷),2,2
非外傷,A13,一般和其他,A1304,低血糖,A130412,發燒(看起來有病容),3,3
非外傷,A13,一般和其他,A1304,低血糖,A130408,發燒疑似敗血症，伴隨任一徵象(中度呼吸窘迫、血行動力循環不足或意識程度改變)及SIRS的條件≧3,2,2
非外傷,A13,一般和其他,A1304,低血糖,A130406,意識程度改變(GCS9-13),2,2
非外傷,A13,一般和其他,A1304,低血糖,A130410,輕度呼吸窘迫(92-94%),3,3
非外傷,A13,一般和其他,A1305,轉診,A130505,中度呼吸窘迫(＜92%),2,2
非外傷,A13,一般和其他,A1305,轉診,A130502,休克,1,1
非外傷,A13,一般和其他,A1305,轉診,A130506,血行動力循環不足,2,2
非外傷,A13,一般和其他,A1305,轉診,A130512,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,A13,一般和其他,A1305,轉診,A130514,急性中樞中度疼痛(4-7),3,3
非外傷,A13,一般和其他,A1305,轉診,A130510,急性中樞重度疼痛(8-10),2,2
非外傷,A13,一般和其他,A1305,轉診,A130517,急性中樞輕度疼痛(＜4),4,4
外傷,T07,頸部外傷,T0703,頸部撕裂傷、擦傷,T070301,心跳/呼吸停止,1,1
外傷,T07,頸部外傷,T0703,頸部撕裂傷、擦傷,T070315,加壓後已止血,3,3
外傷,T07,頸部外傷,T0703,頸部撕裂傷、擦傷,T070303,休克,1,1
外傷,T07,頸部外傷,T0703,頸部撕裂傷、擦傷,T070306,血行動力循環不足,2,2
外傷,T07,頸部外傷,T0703,頸部撕裂傷、擦傷,T070313,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
外傷,T07,頸部外傷,T0703,頸部撕裂傷、擦傷,T070318,表淺撕裂性/出血已停止,4,4
外傷,T07,頸部外傷,T0703,頸部撕裂傷、擦傷,T070316,急性中樞中度疼痛(4-7),3,3
外傷,T07,頸部外傷,T0703,頸部撕裂傷、擦傷,T070308,急性中樞重度疼痛(8-10),2,2
外傷,T07,頸部外傷,T0703,頸部撕裂傷、擦傷,T070317,急性中樞輕度疼痛(＜4),4,4
外傷,T07,頸部外傷,T0703,頸部撕裂傷、擦傷,T070302,重度呼吸窘迫(＜90%),1,1
外傷,T07,頸部外傷,T0703,頸部撕裂傷、擦傷,T070309,高危險性受傷機轉,2,2
外傷,T07,頸部外傷,T0703,頸部撕裂傷、擦傷,T070311,無法控制的出血,2,2
外傷,T07,頸部外傷,T0703,頸部撕裂傷、擦傷,T070304,無意識(GCS3-8),1,1
外傷,T07,頸部外傷,T0703,頸部撕裂傷、擦傷,T070307,意識程度改變(GCS9-13),2,2
外傷,T07,頸部外傷,T0703,頸部撕裂傷、擦傷,T070312,輕度呼吸窘迫(92-94%),3,3
外傷,T07,頸部外傷,T0703,頸部撕裂傷、擦傷,T070314,凝血異常-中度或輕度的出血,3,3
外傷,T07,頸部外傷,T0703,頸部撕裂傷、擦傷,T070310,凝血異常-危及生命或肢體的出血,2,2
外傷,T07,頸部外傷,T0703,頸部撕裂傷、擦傷,T070319,擦傷,5,5
外傷,T08,胸部外傷,T0801,胸部鈍傷,T080105,中度呼吸窘迫(＜92%),2,2
外傷,T08,胸部外傷,T0801,胸部鈍傷,T080101,心跳/呼吸停止,1,1
外傷,T08,胸部外傷,T0801,胸部鈍傷,T080103,休克,1,1
外傷,T08,胸部外傷,T0801,胸部鈍傷,T080106,血行動力循環不足,2,2
外傷,T08,胸部外傷,T0801,胸部鈍傷,T080112,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
外傷,T08,胸部外傷,T0801,胸部鈍傷,T080113,急性中樞中度疼痛(4-7),3,3
外傷,T08,胸部外傷,T0801,胸部鈍傷,T080108,急性中樞重度疼痛(8-10),2,2
外傷,T08,胸部外傷,T0801,胸部鈍傷,T080118,急性中樞輕度疼痛(＜4),4,4
外傷,T08,胸部外傷,T0801,胸部鈍傷,T080119,急性周邊中度疼痛(4-7)胸壁,4,4
外傷,T08,胸部外傷,T0801,胸部鈍傷,T080114,急性周邊重度疼痛(8-10)胸壁,3,3
外傷,T05,鼻子外傷,T0501,鼻子鈍傷,T050104,凝血異常-危及生命或肢體的出血,2,2
外傷,T05,鼻子外傷,T0502,鼻子撕裂傷、擦傷,T050210,加壓後已止血,3,3
外傷,T05,鼻子外傷,T0502,鼻子撕裂傷、擦傷,T050201,中度呼吸窘迫(＜92%),2,2
外傷,T05,鼻子外傷,T0502,鼻子撕裂傷、擦傷,T050202,血行動力循環不足,2,2
外傷,T05,鼻子外傷,T0502,鼻子撕裂傷、擦傷,T050207,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
外傷,T05,鼻子外傷,T0502,鼻子撕裂傷、擦傷,T050211,急性周邊中度疼痛(4-7),4,4
外傷,T05,鼻子外傷,T0502,鼻子撕裂傷、擦傷,T050208,急性周邊重度疼痛(8-10),3,3
外傷,T05,鼻子外傷,T0502,鼻子撕裂傷、擦傷,T050213,急性周邊輕度疼痛(＜4),5,5
外傷,T05,鼻子外傷,T0502,鼻子撕裂傷、擦傷,T050205,無法控制的出血,2,2
外傷,T05,鼻子外傷,T0502,鼻子撕裂傷、擦傷,T050203,意識程度改變(GCS9-13),2,2
外傷,T05,鼻子外傷,T0502,鼻子撕裂傷、擦傷,T050206,輕度呼吸窘迫(92-94%),3,3
外傷,T05,鼻子外傷,T0502,鼻子撕裂傷、擦傷,T050209,凝血異常-中度或輕度的出血,3,3
外傷,T05,鼻子外傷,T0502,鼻子撕裂傷、擦傷,T050204,凝血異常-危及生命或肢體的出血,2,2
外傷,T05,鼻子外傷,T0502,鼻子撕裂傷、擦傷,T050214,擦傷,5,5
外傷,T06,耳朵外傷,T0601,耳朵鈍傷,T060101,中度呼吸窘迫(＜92%),2,2
外傷,T06,耳朵外傷,T0601,耳朵鈍傷,T060102,血行動力循環不足,2,2
外傷,T06,耳朵外傷,T0601,耳朵鈍傷,T060105,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
外傷,T06,耳朵外傷,T0601,耳朵鈍傷,T060109,急性周邊中度疼痛(4-7),4,4
外傷,T06,耳朵外傷,T0601,耳朵鈍傷,T060106,急性周邊重度疼痛(8-10),3,3
外傷,T06,耳朵外傷,T0601,耳朵鈍傷,T060110,急性周邊輕度疼痛(＜4),5,5
外傷,T06,耳朵外傷,T0601,耳朵鈍傷,T060108,急性或突發性聽力改變,3,3
外傷,T06,耳朵外傷,T0601,耳朵鈍傷,T060111,軟組織挫傷/血腫,5,5
外傷,T06,耳朵外傷,T0601,耳朵鈍傷,T060103,意識程度改變(GCS9-13),2,2
外傷,T06,耳朵外傷,T0601,耳朵鈍傷,T060104,輕度呼吸窘迫(92-94%),3,3
外傷,T06,耳朵外傷,T0601,耳朵鈍傷,T060107,凝血異常-中度或輕度的出血,3,3
外傷,T06,耳朵外傷,T0602,耳朵撕裂傷、擦傷,T060201,中度呼吸窘迫(＜92%),2,2
外傷,T06,耳朵外傷,T0602,耳朵撕裂傷、擦傷,T060210,加壓後已止血,3,3
外傷,T06,耳朵外傷,T0602,耳朵撕裂傷、擦傷,T060204,外耳切除,2,2
外傷,T06,耳朵外傷,T0602,耳朵撕裂傷、擦傷,T060202,血行動力循環不足,2,2
外傷,T06,耳朵外傷,T0602,耳朵撕裂傷、擦傷,T060207,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
外傷,T06,耳朵外傷,T0602,耳朵撕裂傷、擦傷,T060212,表淺撕裂性/出血已停止,4,4
外傷,T06,耳朵外傷,T0602,耳朵撕裂傷、擦傷,T060211,急性周邊中度疼痛(4-7),4,4
外傷,T06,耳朵外傷,T0602,耳朵撕裂傷、擦傷,T060208,急性周邊重度疼痛(8-10),3,3
外傷,T06,耳朵外傷,T0602,耳朵撕裂傷、擦傷,T060213,急性周邊輕度疼痛(＜4),5,5
外傷,T06,耳朵外傷,T0602,耳朵撕裂傷、擦傷,T060205,無法控制的出血,2,2
外傷,T06,耳朵外傷,T0602,耳朵撕裂傷、擦傷,T060203,意識程度改變(GCS9-13),2,2
外傷,T06,耳朵外傷,T0602,耳朵撕裂傷、擦傷,T060206,輕度呼吸窘迫(92-94%),3,3
外傷,T06,耳朵外傷,T0602,耳朵撕裂傷、擦傷,T060209,凝血異常-中度或輕度的出血,3,3
外傷,T06,耳朵外傷,T0602,耳朵撕裂傷、擦傷,T060214,擦傷,5,5
外傷,T07,頸部外傷,T0701,頸部鈍傷,T070105,中度呼吸窘迫(＜92%),2,2
外傷,T07,頸部外傷,T0701,頸部鈍傷,T070101,心跳/呼吸停止,1,1
外傷,T07,頸部外傷,T0701,頸部鈍傷,T070103,休克,1,1
外傷,T07,頸部外傷,T0701,頸部鈍傷,T070106,血行動力循環不足,2,2
外傷,T07,頸部外傷,T0701,頸部鈍傷,T070114,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
外傷,T07,頸部外傷,T0701,頸部鈍傷,T070115,急性中樞中度疼痛(4-7),3,3
外傷,T07,頸部外傷,T0701,頸部鈍傷,T070108,急性中樞重度疼痛(8-10),2,2
外傷,T07,頸部外傷,T0701,頸部鈍傷,T070118,急性中樞輕度疼痛(＜4),4,4
外傷,T07,頸部外傷,T0701,頸部鈍傷,T070102,重度呼吸窘迫(＜90%),1,1
外傷,T07,頸部外傷,T0701,頸部鈍傷,T070117,脊椎被長時間固定,3,3
外傷,T03,顏面部外傷,T0303,顏面部撕裂傷、擦傷,T030302,休克,1,1
外傷,T03,顏面部外傷,T0303,顏面部撕裂傷、擦傷,T030305,血行動力循環不足,2,2
外傷,T08,胸部外傷,T0802,胸部穿刺傷,T080203,休克,1,1
外傷,T08,胸部外傷,T0802,胸部穿刺傷,T080206,血行動力循環不足,2,2
外傷,T08,胸部外傷,T0802,胸部穿刺傷,T080208,急性中樞重度疼痛(8-10),2,2
外傷,T08,胸部外傷,T0802,胸部穿刺傷,T080202,重度呼吸窘迫(＜90%),1,1
外傷,T08,胸部外傷,T0802,胸部穿刺傷,T080209,胸部穿刺傷,2,2
外傷,T08,胸部外傷,T0802,胸部穿刺傷,T080210,胸部槍傷,2,2
外傷,T08,胸部外傷,T0802,胸部穿刺傷,T080204,無意識(GCS3-8),1,1
外傷,T08,胸部外傷,T0802,胸部穿刺傷,T080207,意識程度改變(GCS9-13),2,2
外傷,T08,胸部外傷,T0802,胸部穿刺傷,T080211,凝血異常-危及生命或肢體的出血,2,2
外傷,T08,胸部外傷,T0803,胸部撕裂傷、擦傷,T080305,中度呼吸窘迫(＜92%),2,2
外傷,T08,胸部外傷,T0803,胸部撕裂傷、擦傷,T080316,加壓後已止血,3,3
外傷,T08,胸部外傷,T0803,胸部撕裂傷、擦傷,T080303,休克,1,1
外傷,T08,胸部外傷,T0803,胸部撕裂傷、擦傷,T080306,血行動力循環不足,2,2
外傷,T08,胸部外傷,T0803,胸部撕裂傷、擦傷,T080313,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
外傷,T08,胸部外傷,T0803,胸部撕裂傷、擦傷,T080318,表淺撕裂性/出血已停止,4,4
外傷,T08,胸部外傷,T0803,胸部撕裂傷、擦傷,T080314,急性中樞中度疼痛(4-7),3,3
外傷,T08,胸部外傷,T0803,胸部撕裂傷、擦傷,T080308,急性中樞重度疼痛(8-10),2,2
外傷,T08,胸部外傷,T0803,胸部撕裂傷、擦傷,T080317,急性中樞輕度疼痛(＜4),4,4
外傷,T08,胸部外傷,T0803,胸部撕裂傷、擦傷,T080302,重度呼吸窘迫(＜90%),1,1
外傷,T08,胸部外傷,T0803,胸部撕裂傷、擦傷,T080309,高危險性受傷機轉,2,2
外傷,T08,胸部外傷,T0803,胸部撕裂傷、擦傷,T080311,無法控制的出血,2,2
外傷,T08,胸部外傷,T0803,胸部撕裂傷、擦傷,T080304,無意識(GCS3-8),1,1
外傷,T08,胸部外傷,T0803,胸部撕裂傷、擦傷,T080307,意識程度改變(GCS9-13),2,2
外傷,T08,胸部外傷,T0803,胸部撕裂傷、擦傷,T080312,輕度呼吸窘迫(92-94%),3,3
外傷,T08,胸部外傷,T0803,胸部撕裂傷、擦傷,T080315,凝血異常-中度或輕度的出血,3,3
外傷,T08,胸部外傷,T0803,胸部撕裂傷、擦傷,T080310,凝血異常-危及生命或肢體的出血,2,2
外傷,T08,胸部外傷,T0803,胸部撕裂傷、擦傷,T080319,擦傷,5,5
外傷,T09,腹部(含骨盆)外傷,T0901,腹部(含骨盆)鈍傷,T090105,中度呼吸窘迫(＜92%),2,2
外傷,T09,腹部(含骨盆)外傷,T0901,腹部(含骨盆)鈍傷,T090101,心跳/呼吸停止,1,1
外傷,T09,腹部(含骨盆)外傷,T0901,腹部(含骨盆)鈍傷,T090103,休克,1,1
外傷,T09,腹部(含骨盆)外傷,T0901,腹部(含骨盆)鈍傷,T090106,血行動力循環不足,2,2
外傷,T09,腹部(含骨盆)外傷,T0901,腹部(含骨盆)鈍傷,T090112,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
外傷,T09,腹部(含骨盆)外傷,T0901,腹部(含骨盆)鈍傷,T090113,急性中樞中度疼痛(4-7),3,3
外傷,T09,腹部(含骨盆)外傷,T0901,腹部(含骨盆)鈍傷,T090108,急性中樞重度疼痛(8-10),2,2
外傷,T09,腹部(含骨盆)外傷,T0901,腹部(含骨盆)鈍傷,T090116,急性中樞輕度疼痛(＜4),5,5
外傷,T07,頸部外傷,T0701,頸部鈍傷,T070109,高危險性受傷機轉,2,2
外傷,T07,頸部外傷,T0701,頸部鈍傷,T070119,軟組織挫傷/血腫,5,5
外傷,T07,頸部外傷,T0701,頸部鈍傷,T070104,無意識(GCS3-8),1,1
外傷,T07,頸部外傷,T0701,頸部鈍傷,T070107,意識程度改變(GCS9-13),2,2
外傷,T07,頸部外傷,T0701,頸部鈍傷,T070111,新出現的神經功能缺損,2,2
外傷,T07,頸部外傷,T0701,頸部鈍傷,T070113,輕度呼吸窘迫(92-94%),3,3
外傷,T07,頸部外傷,T0701,頸部鈍傷,T070112,嘶啞聲或無法言語,2,2
外傷,T07,頸部外傷,T0701,頸部鈍傷,T070116,凝血異常-中度或輕度的出血,3,3
外傷,T07,頸部外傷,T0701,頸部鈍傷,T070110,凝血異常-危及生命或肢體的出血,2,2
外傷,T07,頸部外傷,T0702,頸部穿刺傷,T070205,中度呼吸窘迫(＜92%),2,2
外傷,T07,頸部外傷,T0702,頸部穿刺傷,T070201,心跳/呼吸停止,1,1
外傷,T07,頸部外傷,T0702,頸部穿刺傷,T070203,休克,1,1
外傷,E01,環境,E0101,昆蟲螫傷,E010102,休克,1,1
外傷,T07,頸部外傷,T0702,頸部穿刺傷,T070208,急性中樞重度疼痛(8-10),2,2
外傷,T07,頸部外傷,T0702,頸部穿刺傷,T070202,重度呼吸窘迫(＜90%),1,1
外傷,T07,頸部外傷,T0702,頸部穿刺傷,T070204,無意識(GCS3-8),1,1
外傷,T07,頸部外傷,T0702,頸部穿刺傷,T070207,意識程度改變(GCS9-13),2,2
外傷,T07,頸部外傷,T0702,頸部穿刺傷,T070212,新出現的神經功能缺損,2,2
外傷,T07,頸部外傷,T0702,頸部穿刺傷,T070213,嘶啞聲或無法言語,2,2
外傷,T07,頸部外傷,T0702,頸部穿刺傷,T070211,凝血異常-危及生命或肢體的出血,2,2
外傷,T07,頸部外傷,T0702,頸部穿刺傷,T070209,頸部穿刺傷,2,2
外傷,T07,頸部外傷,T0702,頸部穿刺傷,T070210,頸部槍傷,2,2
外傷,T07,頸部外傷,T0703,頸部撕裂傷、擦傷,T070305,中度呼吸窘迫(＜92%),2,2
外傷,T13,皮膚外傷,T1301,燒燙傷,T130112,急性周邊重度疼痛(8-10),3,3
外傷,T13,皮膚外傷,T1301,燒燙傷,T130116,急性周邊輕度疼痛(＜4),5,5
外傷,T13,皮膚外傷,T1301,燒燙傷,T130101,重度呼吸窘迫(＜90%),1,1
外傷,T13,皮膚外傷,T1301,燒燙傷,T130103,無意識(GCS3-8),1,1
外傷,T13,皮膚外傷,T1301,燒燙傷,T130109,疑似吸入性灼傷,2,2
外傷,T13,皮膚外傷,T1301,燒燙傷,T130110,輕度呼吸窘迫(92-94%),3,3
外傷,T14,一般和其他傷害,T1401,確定或疑似性侵害,T140101,確定或疑似性侵害,1,1
外傷,T14,一般和其他傷害,T1402,家庭暴力,T140205,中度呼吸窘迫(＜92%),2,2
外傷,T14,一般和其他傷害,T1402,家庭暴力,T140201,心跳/呼吸停止,1,1
外傷,T14,一般和其他傷害,T1402,家庭暴力,T140203,休克,1,1
外傷,T14,一般和其他傷害,T1402,家庭暴力,T140206,血行動力循環不足,2,2
外傷,T14,一般和其他傷害,T1402,家庭暴力,T140212,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
外傷,T14,一般和其他傷害,T1402,家庭暴力,T140213,急性中樞中度疼痛(4-7),3,3
外傷,T14,一般和其他傷害,T1402,家庭暴力,T140208,急性中樞重度疼痛(8-10),2,2
外傷,T14,一般和其他傷害,T1402,家庭暴力,T140215,急性中樞輕度疼痛(＜4),4,4
外傷,T14,一般和其他傷害,T1402,家庭暴力,T140216,急性周邊中度疼痛(4-7),4,4
外傷,T14,一般和其他傷害,T1402,家庭暴力,T140214,急性周邊重度疼痛(8-10),3,3
外傷,T14,一般和其他傷害,T1402,家庭暴力,T140217,急性周邊輕度疼痛(＜4),5,5
外傷,T14,一般和其他傷害,T1402,家庭暴力,T140202,重度呼吸窘迫(＜90%),1,1
外傷,T14,一般和其他傷害,T1402,家庭暴力,T140209,高危險性受傷機轉,2,2
外傷,T14,一般和其他傷害,T1402,家庭暴力,T140218,軟組織挫傷/血腫,5,5
外傷,T14,一般和其他傷害,T1402,家庭暴力,T140204,無意識(GCS3-8),1,1
外傷,T14,一般和其他傷害,T1402,家庭暴力,T140207,意識程度改變(GCS9-13),2,2
外傷,T14,一般和其他傷害,T1402,家庭暴力,T140210,新出現的神經功能缺損,2,2
外傷,T14,一般和其他傷害,T1402,家庭暴力,T140211,輕度呼吸窘迫(92-94%),3,3
外傷,E01,環境,E0101,昆蟲螫傷,E010105,血行動力循環不足,2,2
外傷,E01,環境,E0101,昆蟲螫傷,E010110,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
外傷,E01,環境,E0101,昆蟲螫傷,E010114,局部性紅疹/水泡(過敏反應),4,4
外傷,E01,環境,E0101,昆蟲螫傷,E010111,急性周邊重度疼痛(8-10),3,3
外傷,E01,環境,E0101,昆蟲螫傷,E010115,急性周邊輕度疼痛(＜4),5,5
外傷,E01,環境,E0101,昆蟲螫傷,E010101,重度呼吸窘迫(＜90%),1,1
外傷,E01,環境,E0101,昆蟲螫傷,E010106,意識程度改變(GCS9-13),2,2
外傷,E01,環境,E0101,昆蟲螫傷,E010109,輕度呼吸窘迫(92-94%),3,3
外傷,E01,環境,E0101,昆蟲螫傷,E010116,輕微螫傷，生命徵象正常，無發燒，無疼痛不適,5,5
外傷,E01,環境,E0101,昆蟲螫傷,E010112,廣泛性紅疹/水泡,3,3
外傷,E01,環境,E0102,海洋生物螫咬,E010204,中度呼吸窘迫(＜92%),2,2
外傷,E01,環境,E0102,海洋生物螫咬,E010202,休克,1,1
外傷,E01,環境,E0102,海洋生物螫咬,E010205,血行動力循環不足,2,2
外傷,E01,環境,E0102,海洋生物螫咬,E010210,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
